muni_code,muni,muni_type,pref,pref_code,region,fukushima_exclusion_zone,coast,pv_output_2018,windspeed_2018,solarkw,sp,sp_10_49kw,sp_50_499kw,sp_500_1999kw,sp_2000kw_plus,land_price_commercial_2009,land_price_residential_2009,area_2010,population_2010,unemployment_2010,voter_turnout_2012,crime_rate_2008,income_taxable_per_capita_2010,financial_str_index_2010,ratio_revs_exp_2010,disaster_deaths_2011,disaster_damage_2011
01563,Omu,town,Hokkaido,01,Hokkaido,0,0,1171,6.51,12882.2,22,4,12,6,0,12400,4500,63706,4939,3.8,58.1352898150881,6.479044341,1203768.57663495,17,7.9,0,0
01564,Ozora,town,Hokkaido,01,Hokkaido,0,0,1310,6.43,10413.2,61,47,9,5,0,21500,9700,34362,7933,2.7,58.1352898150881,3.781671499,1247774.99054582,25,1.6,0,0
01571,Toyoura,town,Hokkaido,01,Hokkaido,0,0,1100,6.22,181991.9,18,1,0,2,15,23300,9700,23354,4528,6.2,53.8962601402447,5.300353357,828259.938162544,17,8.2,0,0
01575,Sobetsu,town,Hokkaido,01,Hokkaido,0,0,1125,7.64,619.9,1,0,0,1,0,14000,7800,20504,3232,4.4,53.8962601402447,9.282178218,801672.957920792,21,5.4,0,0
01578,Shiraoi,town,Hokkaido,01,Hokkaido,0,0,1178,5.36,218340.7,176,132,15,20,9,10700,10400,42575,19376,10.7,53.8962601402447,9.289843105,927426.971511148,39,1.8,0,0
01581,Atsuma,town,Hokkaido,01,Hokkaido,0,0,1235,5.62,199632.3,35,10,4,5,16,15300,6300,40456,4890,2.1,53.8962601402447,6.54396728,1018323.10838446,53,3.1,0,0
01584,Toyako,town,Hokkaido,01,Hokkaido,0,0,1126,6.45,18912.2,12,2,0,10,0,43200,14000,18054,10132,5.4,53.8962601402447,3.454401895,888998.618239242,27,3.3,0,0
01585,Abira,town,Hokkaido,01,Hokkaido,0,0,1241,5.56,1205555.8,221,103,10,13,95,21500,10300,23714,8726,5.3,53.8962601402447,5.5008022,1693116.31904653,44,1.7,0,0
01586,Mukawa,town,Hokkaido,01,Hokkaido,0,0,1291,6.96,44178.7,102,91,5,3,3,16000,10000,71291,9746,5.3,53.8962601402447,7.079827622,966551.097886312,22,2.7,0,0
01601,Hidaka,town,Hokkaido,01,Hokkaido,0,0,1072,7.07,5004.6,54,23,3,5,3,30200,5400,99267,13615,4.7,53.8962601402447,5.8758722,1127530.15056923,26,3.2,0,0
01602,Biratori,town,Hokkaido,01,Hokkaido,0,0,1169,5.71,959.1,16,15,1,0,0,11400,3600,74316,5596,3.1,53.8962601402447,4.288777698,1057774.83917084,17,1.9,0,0
01604,Niikappu,town,Hokkaido,01,Hokkaido,0,0,1163,7.16,1200.9,13,10,3,0,0,14700,9100,58588,5775,5.6,53.8962601402447,4.848484848,946813.16017316,20,3.1,0,0
01607,Urakawa,town,Hokkaido,01,Hokkaido,0,0,1057,7.39,48465.5,28,2,0,26,0,25700,14700,69425,14389,7.1,53.8962601402447,5.698797693,1125493.50198068,31,1.5,0,0
01608,Samani,town,Hokkaido,01,Hokkaido,0,0,1160,9.14,0,0,0,0,0,0,19600,9400,36433,5114,5.7,53.8962601402447,3.519749707,952826.750097771,18,0.9,0,0
01609,Erimo,town,Hokkaido,01,Hokkaido,0,0,1249,9.06,23,1,1,0,0,0,20300,9900,28393,5413,3.1,53.8962601402447,7.389617587,1072502.49399594,16,0.8,0,0
01610,Shinhidaka,town,Hokkaido,01,Hokkaido,0,0,1034,7.22,104176.2,22,14,0,2,6,32000,16600,114775,25419,8,53.8962601402447,6.412526063,979488.020771863,34,4,0,0
01631,Otofuke,town,Hokkaido,01,Hokkaido,0,0,1375,4.83,20019.3,106,78,22,6,0,40800,21300,46609,45085,5,58.754068003897,6.476655207,1145023.93257181,46,3.8,0,0
01632,Shihoro,town,Hokkaido,01,Hokkaido,0,0,1356,5,18281.5,58,42,2,14,0,23900,8100,25913,6416,2.7,58.754068003897,6.390274314,1403473.3478803,24,4.5,0,0
01633,Kamishihoro,town,Hokkaido,01,Hokkaido,0,0,1271,5.06,10319.7,28,19,2,7,0,23000,6400,69409,5080,3.7,58.754068003897,4.724409449,1226096.06299213,22,7.3,0,0
01634,Shikaoi,town,Hokkaido,01,Hokkaido,0,0,1325,5.52,3028.2,66,66,0,0,0,13300,5500,40286,5702,2.9,58.754068003897,2.981410032,1476964.92458786,24,9.7,0,0
01635,Shintoku,town,Hokkaido,01,Hokkaido,0,0,1242,8.2,1197,18,17,1,0,0,17000,9800,106379,6653,3.4,58.754068003897,3.908011423,1048559.44686608,27,2.2,0,0
01636,Shimizu,town,Hokkaido,01,Hokkaido,0,0,1318,5.79,1217,23,55,2,15,14,22500,7200,40218,9961,3.6,58.754068003897,2.610179701,1203040.35739384,30,2.9,0,0
01637,Memuro,town,Hokkaido,01,Hokkaido,0,0,1363,4.79,57138.2,123,58,30,21,14,42500,20500,51391,18905,4.9,58.754068003897,5.130917747,1281997.61967733,43,2.9,0,0
01638,Nakasatsunai,village,Hokkaido,01,Hokkaido,0,0,1411,7.87,16011.1,24,12,1,11,0,0,8400,29269,4006,3.2,58.754068003897,4.992511233,1718706.93959061,31,5.8,0,0
01639,Sarabetsu,village,Hokkaido,01,Hokkaido,0,0,1410,4.8,49149.1,63,39,7,10,7,0,7500,17645,3391,2.5,58.754068003897,3.833677381,1498567.08935417,23,5.6,0,0
01641,Taiki,town,Hokkaido,01,Hokkaido,0,0,1332,5.09,9293.2,14,8,0,5,1,17800,7500,81638,5977,3.3,58.754068003897,4.851932408,1275582.56650494,21,4.8,0,0
01642,Hiroo,town,Hokkaido,01,Hokkaido,0,0,1230,7.31,11968.5,39,23,4,12,0,17400,11500,59616,7881,3.2,58.754068003897,3.299073722,1131139.82997082,18,2.6,0,0
01643,Makubetsu,town,Hokkaido,01,Hokkaido,0,0,1395,5.32,81386.6,176,105,23,48,0,22100,13800,47800,26547,4.9,58.754068003897,5.499679813,1126025.80329227,33,1.5,0,0
01644,Ikeda,town,Hokkaido,01,Hokkaido,0,0,1376,5.44,9033.1,160,21,2,8,0,17500,8500,37191,7527,4,58.754068003897,4.384216819,1064709.71170453,23,3.9,0,0
01645,Toyokoro,town,Hokkaido,01,Hokkaido,0,0,1365,5.47,4010.1,42,37,1,4,0,10500,3800,53652,3394,2.9,58.754068003897,7.071302298,1289048.3205657,20,1.5,0,0
01646,Hombetsu,town,Hokkaido,01,Hokkaido,0,0,1404,5.58,13852.5,48,34,0,14,0,30000,10100,39199,8275,4.6,58.754068003897,3.021148036,1183138.0060423,25,2.4,0,0
01647,Ashoro,town,Hokkaido,01,Hokkaido,0,0,1358,5.04,4249,55,50,5,0,0,29500,9100,140809,7630,3.4,58.754068003897,5.373525557,1133074.18086501,19,2.2,0,0
01648,Rikubetsu,town,Hokkaido,01,Hokkaido,0,0,1339,5.95,40817,25,3,2,20,0,9100,3700,60881,2650,2.5,58.754068003897,1.886792453,1034561.88679245,15,7,0,0
01649,Urahoro,town,Hokkaido,01,Hokkaido,0,0,1324,5.74,19188.2,47,32,0,15,0,19000,6500,72964,5460,3.2,58.754068003897,6.043956044,1154993.58974359,16,2.6,0,0
01661,Kushiro,town,Hokkaido,01,Hokkaido,0,0,1342,6.79,3372328,131,47,4,19,61,57000,16600,25260,20526,7.8,56.5832478381943,17.24641918,1073545.99045114,46,5.8,0,0
01662,Akkeshi,town,Hokkaido,01,Hokkaido,0,0,1270,7.36,92839,32,19,1,8,4,24500,7100,73907,10630,3.2,56.5832478381943,3.762935089,1100853.90404516,22,8.9,0,0
01663,Hamanaka,town,Hokkaido,01,Hokkaido,0,0,1262,7.9,26831.3,118,103,2,13,0,14900,5900,42344,6511,2.9,56.5832478381943,2.150207341,1138460.2979573,18,2.4,0,0
01664,Shibecha,town,Hokkaido,01,Hokkaido,0,0,1328,5.47,13804,64,55,0,9,0,23100,7100,109941,8285,3.5,56.5832478381943,5.793602897,1211236.93421847,20,1,0,0
01665,Teshikaga,town,Hokkaido,01,Hokkaido,0,0,1213,6.55,74817,106,64,2,14,26,22300,6200,77453,8278,4.6,56.5832478381943,4.107272288,980249.818796811,23,2.2,0,0
01667,Tsurui,village,Hokkaido,01,Hokkaido,0,0,1319,5.13,53892.3,24,10,1,5,8,0,10100,57184,2627,2.9,56.5832478381943,6.851922345,1126287.01941378,18,2.5,0,0
01668,Shiranuka,town,Hokkaido,01,Hokkaido,0,0,1328,6.4,6625.2,60,55,1,4,0,28500,6700,77375,9294,7.7,56.5832478381943,6.56337422,909840.97267054,27,2.3,0,0
01691,Betsukai,town,Hokkaido,01,Hokkaido,0,0,1344,5.82,8950.8,122,112,7,3,0,24900,5600,132023,15855,2.5,56.5832478381943,3.342794071,1477239.79817092,27,5,0,0
01692,Nakashibetsu,town,Hokkaido,01,Hokkaido,0,0,1315,5.57,591795.3,218,93,70,29,26,38700,15800,68498,23982,6.5,56.5832478381943,9.006755066,1207274.1639563,36,4.5,0,0
01693,Shibetsu,town,Hokkaido,01,Hokkaido,0,0,1186,6.74,607158.5,233,97,78,31,27,12800,8500,62449,5646,3.1,56.5832478381943,4.073680482,1279617.07403471,21,6.2,0,0
01694,Rausu,town,Hokkaido,01,Hokkaido,0,0,1066,8.3,0,0,0,0,0,0,26300,10900,39788,5885,2.3,56.5832478381943,7.136788445,1321409.855565,29,2.6,0,0
02201,Aomori,city,Aomori,02,Tohoku,0,1,1090,7.56,14811376.7,596,62,13,164,357,124100,49600,82454,299520,10.5,52.2472161766819,10.94083868,1081808.00280449,54,4.9,0,0
02202,Hirosaki,city,Aomori,02,Tohoku,0,0,1146,5.61,15111.3,81,65,6,10,0,67600,33100,52412,183473,7.9,51.4398877525323,9.827059022,939409.220975293,47,2.1,0,0
02203,Hachinohe,city,Aomori,02,Tohoku,0,1,1232,7.39,281623.2,797,640,6,149,2,85600,44300,30540,237615,8.7,53.7276152576098,8.96408055,1103234.31180691,67,5.8,1,0
02204,Kuroishi,city,Aomori,02,Tohoku,0,0,1125,6.52,2341.8,45,44,1,0,0,29400,16200,21696,36132,8.9,51.4398877525323,6.614635226,762870.336543784,34,5.7,0,0
02205,Goshogawara,city,Aomori,02,Tohoku,0,1,1107,6.45,4017.7,29,23,5,1,0,40600,14400,40456,58421,11.1,52.969723223903,7.000907208,816712.55199329,34,3.7,0,0
02206,Towada,city,Aomori,02,Tohoku,0,0,1195,5.52,1088677.5,374,171,34,99,70,25000,17200,72567,66110,7.3,52.3241334216258,7.275752534,949545.741945243,41,5.3,0,0
02207,Misawa,city,Aomori,02,Tohoku,0,1,1230,6.97,216362.6,159,52,2,66,39,41000,16700,12009,41258,7.6,52.3241334216258,8.967957729,1268614.91104755,48,3.1,2,40
02208,Mutsu,city,Aomori,02,Tohoku,0,1,1113,7.7,2263.6,49,49,0,0,0,26600,13000,86379,61066,7.3,52.3241334216258,6.255526807,1053381.52163233,39,2.4,0,0
02209,Tsugaru,city,Aomori,02,Tohoku,0,1,1093,6.74,3197.4,21,19,1,1,0,17700,9500,25385,37243,13,51.4398877525323,4.994227103,610295.438068899,24,2,0,0
02210,Hirakawa,city,Aomori,02,Tohoku,0,0,1137,6.46,945.6,18,17,1,0,0,21200,12400,34581,33764,9.6,51.4398877525323,4.264897524,683841.932235517,27,4.3,0,0
02301,Hiranai,town,Aomori,02,Tohoku,0,1,1104,8.45,12789.5,8,1,0,7,0,27500,12800,21700,12361,7.6,52.969723223903,3.478682954,871379.661839657,25,2.7,0,0
02303,Imabetsu,town,Aomori,02,Tohoku,0,1,1103,8.81,0,0,0,0,0,0,15400,8800,12528,3217,13.6,52.969723223903,2.175940317,656185.576624184,16,10.9,0,0
02304,Yomogita,village,Aomori,02,Tohoku,0,1,1047,7.55,0,0,0,0,0,0,0,7900,8063,3271,8.1,52.969723223903,5.197187404,715332.008560073,16,3.8,0,0
02307,Sotogahama,town,Aomori,02,Tohoku,0,1,1035,7.68,99,2,2,0,0,0,11400,7500,22992,7089,8.9,52.969723223903,2.398081535,765523.910283538,18,3,0,0
02321,Ajigasawa,town,Aomori,02,Tohoku,0,1,1056,8.85,441.8,2,1,1,0,0,0,17500,34299,11449,10.2,51.4398877525323,5.065944624,636093.195912307,19,-8.5,0,0
02323,Fukaura,town,Aomori,02,Tohoku,0,1,1015,7.69,0,0,0,0,0,0,15500,6800,48885,9691,9.1,51.4398877525323,2.47652461,585260.4478382,15,3.3,0,0
02343,Nishimeya,village,Aomori,02,Tohoku,0,0,1080,7.56,0,0,0,0,0,0,0,4100,24605,1594,5.3,51.4398877525323,5.646173149,544287.954830615,10,4.2,0,0
02361,Fujisaki,town,Aomori,02,Tohoku,0,0,1125,5.58,20.7,1,1,0,0,0,21300,17600,3726,16021,7.4,51.4398877525323,6.304225704,707463.017289807,28,3.6,0,0
02362,Owani,town,Aomori,02,Tohoku,0,0,1047,7.09,407.1,9,9,0,0,0,25500,15400,16341,10978,10.4,51.4398877525323,5.647658954,669300.874476225,23,6.1,0,0
02367,Inakadate,village,Aomori,02,Tohoku,0,0,1137,5.9,656,14,14,0,0,0,16800,11300,2231,8153,8,51.4398877525323,4.78351527,748166.68710904,26,20.6,0,0
02381,Itayanagi,town,Aomori,02,Tohoku,0,0,1142,5.44,674,11,10,1,0,0,22700,16400,4181,15227,6.3,52.969723223903,6.829973074,615979.77277205,26,4.1,0,0
02384,Tsuruta,town,Aomori,02,Tohoku,0,0,1105,6.26,548.1,11,11,0,0,0,19600,15100,4640,14270,11.2,52.969723223903,3.924316748,572239.523475824,24,5.9,0,0
02387,Nakadomari,town,Aomori,02,Tohoku,0,1,1050,7.46,294.8,6,6,0,0,0,17300,9900,21633,12743,14.1,52.969723223903,2.74660598,626132.543357137,20,2.1,0,0
02401,Noheji,town,Aomori,02,Tohoku,0,1,1095,8.14,35154.8,15,11,0,1,3,32400,18500,8161,14314,9.4,52.3241334216258,6.427273997,921111.638954869,39,4.2,0,0
02402,Shichinohe,town,Aomori,02,Tohoku,0,0,1109,5.92,2901681,394,149,1,86,158,20600,11700,33723,16759,7.4,52.3241334216258,5.370248822,813630.049525628,27,1.9,0,3
02405,Rokunohe,town,Aomori,02,Tohoku,0,0,1223,6.07,96647.7,235,190,5,38,2,20000,9900,8406,10241,7.4,52.3241334216258,6.05409628,843142.271262572,32,3.7,0,0
02406,Yokohama,town,Aomori,02,Tohoku,0,1,1118,7.99,6519.7,133,133,0,0,0,16700,8400,12655,4881,7,52.3241334216258,2.8682647,805271.870518336,24,3,0,0
02408,Tohoku,town,Aomori,02,Tohoku,0,0,1116,6.36,16371.6,44,36,0,8,0,18800,9900,32671,19106,8.5,52.3241334216258,3.925468439,780617.292996964,29,2.1,0,0
02411,Rokkasho,village,Aomori,02,Tohoku,0,1,1116,7.98,53194.5,8,6,0,1,1,14600,11400,25301,11095,5.6,52.3241334216258,4.506534475,1210392.06849932,158,2.9,0,0
02412,Oirase,town,Aomori,02,Tohoku,0,1,1214,7.43,31585.5,135,122,0,13,0,29800,13300,7188,24211,8.1,52.3241334216258,7.888976085,963847.052992442,45,3.9,0,70
02423,Oma,town,Aomori,02,Tohoku,0,1,1126,8.43,6317.5,129,129,0,0,0,18400,6000,5206,6340,8.3,52.3241334216258,3.312302839,832339.27444795,24,5.3,0,0
02424,Higashidori,village,Aomori,02,Tohoku,0,1,1122,7.74,258.4,6,6,0,0,0,7900,3700,29439,7252,8.6,52.3241334216258,2.757859901,781267.650303365,106,4.2,0,0
02425,Kazamaura,village,Aomori,02,Tohoku,0,1,1022,8.76,0,0,0,0,0,0,17100,6700,6960,2463,6.4,52.3241334216258,2.842062525,669191.636215997,10,3.1,0,0
02426,Sai,village,Aomori,02,Tohoku,0,1,1021,8.53,0,0,0,0,0,0,14200,7900,13503,2422,5.7,52.3241334216258,5.367464905,662044.591246903,11,2.6,0,0
02441,Sannohe,town,Aomori,02,Tohoku,0,0,1209,6.26,37801.6,32,7,0,25,0,26300,20100,15155,11299,8.9,53.7276152576098,5.133197628,713715.904062306,25,8.6,0,0
02442,Gonohe,town,Aomori,02,Tohoku,0,0,1217,5.75,35682.3,94,81,1,9,3,30900,12200,17782,18712,7.3,53.7276152576098,4.32877298,812276.827704147,28,2.5,0,0
02443,Takko,town,Aomori,02,Tohoku,0,0,1181,6.54,1756.5,36,36,0,0,0,21400,10000,24210,6175,5.1,53.7276152576098,2.105263158,712838.056680162,19,4.1,0,2
02445,Nambu,town,Aomori,02,Tohoku,0,0,1202,6.25,960.6,24,41,0,17,6,26800,14000,15315,19853,6.7,60.4728727540949,4.432579459,738430.917241727,27,3.8,0,0
02446,Hashikami,town,Aomori,02,Tohoku,0,1,1188,7.89,32552.2,174,153,2,19,0,22500,11100,9391,14699,9.8,53.7276152576098,5.646642629,849520.103408395,34,3.9,0,6
02450,Shingo,village,Aomori,02,Tohoku,0,0,1199,6.08,12066,8,2,0,6,0,10700,5900,15085,2851,3.8,53.7276152576098,3.156787092,616386.881795861,13,5.7,0,0
03201,Morioka,city,Iwate,03,Tohoku,0,0,1226,5.66,4901024.1,344,199,7,13,125,139200,58800,88647,298348,6.7,57.9772684770089,10.67545283,1265559.38702455,68,3.4,0,285
03202,Miyako,city,Iwate,03,Tohoku,0,1,1299,6.5,584752.9,174,48,2,94,30,0,0,125989,59430,8.7,58.2982719759579,3.870099276,864624.465758035,34,2.3,420,176
03203,Ofunato,city,Iwate,03,Tohoku,0,1,1229,7.72,120584.5,57,45,0,5,7,51000,23800,32330,40737,8,63.8100466648367,4.541326067,894748.312345043,41,1.5,339,0
03205,Hanamaki,city,Iwate,03,Tohoku,0,0,1185,6.01,101035.6,433,364,8,61,0,43400,19900,90832,101438,5.8,60.8440934382569,8.024606163,941794.879630907,45,3.6,0,135
03206,Kitakami,city,Iwate,03,Tohoku,0,0,1166,6.47,71534.2,179,113,16,50,0,51000,32700,43755,93138,7.6,60.8440934382569,9.362451416,1069215.61553823,68,4.6,0,807
03207,Kuji,city,Iwate,03,Tohoku,0,1,1276,6.87,25763.3,118,100,7,10,1,53200,20100,62314,36872,10.8,58.2982719759579,5.478411803,870323.38902148,39,4.8,2,293
03208,Tono,city,Iwate,03,Tohoku,0,0,1187,8.69,440487.8,64,29,1,11,23,41600,14600,82562,29331,6.7,63.8100466648367,5.114043163,713210.050799495,26,4.4,0,525
03209,Ichinoseki,city,Iwate,03,Tohoku,0,0,1167,5.51,794579.1,550,360,3,137,50,0,0,125625,127642,7.2,63.8100466648367,5.969821845,869990.747559581,NA,NA,0,2970
03210,Rikuzentakata,city,Iwate,03,Tohoku,0,1,1264,7.26,8663,44,36,4,4,0,39000,24900,23229,23300,6,63.8100466648367,4.592274678,801464.635193133,27,4.7,1555,27
03211,Kamaishi,city,Iwate,03,Tohoku,0,1,1260,7.61,14101.4,23,14,1,8,0,59200,35700,44143,39574,7.7,63.8100466648367,5.205437914,924177.035427301,46,6.8,888,966
03213,Ninohe,city,Iwate,03,Tohoku,0,0,1200,7.52,1609.1,39,39,0,0,0,43000,22500,42031,29702,7.4,58.2982719759579,4.848158373,852329.270756178,34,4.3,0,8
03214,Hachimantai,city,Iwate,03,Tohoku,0,0,1241,6.63,251774.3,83,39,0,18,26,28500,12400,86225,28680,7.9,58.2982719759579,3.730822873,783131.136680614,30,4.1,0,0
03215,Oshu,city,Iwate,03,Tohoku,0,0,1166,5.8,1817884,482,238,29,83,132,48300,24400,99335,124746,6.4,60.8440934382569,6.934090071,947647.908550174,42,1.6,0,625
03216,Takizawashi,city,Iwate,03,Tohoku,0,0,1201,5.59,905962.3,222,93,4,29,96,0,0,18232,53857,6.9,58.2982719759579,5.087546651,1060130.90220398,NA,NA,0,0
03301,Shizukuishi,town,Iwate,03,Tohoku,0,0,1126,6.7,78840.2,63,57,0,2,4,31300,18600,60901,18033,5.9,58.2982719759579,3.604502856,832445.072921866,41,2.9,0,2
03302,Kuzumaki,town,Iwate,03,Tohoku,0,0,1093,8.59,1240.7,7,5,0,2,0,41700,16300,43499,7304,6,58.2982719759579,0,664651.834611172,15,7.1,0,0
03303,Iwate,town,Iwate,03,Tohoku,0,0,1202,6.05,820.8,18,18,0,0,0,38300,20800,36055,14984,7.2,58.2982719759579,3.336892686,786540.776828617,29,2.7,0,0
03321,Shiwa,town,Iwate,03,Tohoku,0,0,1164,5.71,50356.4,242,207,13,22,0,47900,32900,23903,33288,6.1,57.640770825204,5.707762557,974310.231915405,42,2.3,0,0
03322,Yahaba,town,Iwate,03,Tohoku,0,0,1187,5.97,17281.1,47,36,1,10,0,65500,47000,6728,27205,5.2,57.640770825204,5.844513876,1093634.11137659,61,2.7,0,1
03366,Nishiwaga,town,Iwate,03,Tohoku,0,0,1070,9.18,0,0,0,0,0,0,19600,7300,59078,6602,4.1,60.8440934382569,1.211754014,754212.814298697,15,3.2,0,0
03381,Kanegasaki,town,Iwate,03,Tohoku,0,0,1128,6.24,1430260,176,46,0,59,71,26900,21700,17977,16325,5.9,60.8440934382569,8.453292496,916551.669218989,56,4.1,0,0
03402,Hiraizumi,town,Iwate,03,Tohoku,0,0,1150,6.07,314664.5,37,5,0,1,31,30300,29400,6339,8345,6,63.8100466648367,7.189934092,820264.70940683,30,1.8,0,0
03441,Sumita,town,Iwate,03,Tohoku,0,0,1124,7.93,2460.9,11,10,0,1,0,28000,10900,33483,6190,7.6,63.8100466648367,1.777059774,694870.436187399,17,5.8,0,11
03461,Otsuchi,town,Iwate,03,Tohoku,0,1,1154,6.91,151,2,1,1,0,0,0,30000,20059,15276,8.4,63.8100466648367,4.844200052,798614.493322859,31,12,802,161
03482,Yamada,town,Iwate,03,Tohoku,0,1,1199,7.02,444073.3,40,18,0,0,22,0,31300,26345,18617,8.4,58.2982719759579,2.632003008,711408.497609712,27,18.4,604,191
03483,Iwaizumi,town,Iwate,03,Tohoku,0,1,1255,7.98,384.7,9,8,1,0,0,0,22800,99292,10804,7.3,58.2982719759579,3.146982599,653465.475749722,15,2.7,7,8
03484,Tanohata,village,Iwate,03,Tohoku,0,1,1241,6.52,2962.4,25,24,0,1,0,0,10000,15619,3843,5.4,58.2982719759579,2.60213375,677683.58053604,13,5.9,14,11
03485,Fudai,village,Iwate,03,Tohoku,0,1,1277,7.13,175.9,4,4,0,0,0,23000,14700,6969,3088,12.1,58.2982719759579,1.619170984,663881.476683938,14,3,0,0
03501,Karumai,town,Iwate,03,Tohoku,0,0,1227,6.92,1254401.7,63,25,0,4,34,41700,24500,24574,10209,7.9,58.2982719759579,3.036536389,674997.061416397,21,7.4,0,0
03503,Noda,village,Iwate,03,Tohoku,0,1,1263,7.32,274,6,6,0,0,0,20300,9600,8083,4632,8.9,58.2982719759579,3.238341969,717569.08462867,17,-9.6,38,35
03506,Kunohe,village,Iwate,03,Tohoku,0,0,1196,7.76,656.2,15,15,0,0,0,31000,13300,13405,6507,7.9,58.2982719759579,2.305209774,633040.879053327,18,5,0,0
03507,Hirono,town,Iwate,03,Tohoku,0,1,1266,6.78,489925.8,143,97,4,7,35,31400,14100,30320,17913,10.8,58.2982719759579,3.12622118,774843.744766371,22,4.8,0,27
03524,Ichinohe,town,Iwate,03,Tohoku,0,0,1202,7.14,555.8,13,13,0,0,0,32100,22200,30011,14187,7.2,58.2982719759579,1.973637837,738393.247339113,30,6,0,0
04100,Sendai,city,Miyagi,04,Tohoku,0,0,1228,5.65,8458192.7,999,370,42,348,239,351300,78100,78354,1045986,7.5,53.336068825227,12.98701299,1397131.05146723,86,0.5,704,110670
04202,Ishinomaki,city,Miyagi,04,Tohoku,0,1,1291,7.56,744281.6,566,423,21,56,66,36800,21800,55578,160826,8.5,51.3427903793046,4.996081505,1006970.89400968,50,2.7,3182,20364
04203,Shiogama,city,Miyagi,04,Tohoku,0,1,1260,6.56,15792.5,32,23,1,8,0,49300,39000,1786,56490,9.3,53.8378818350063,6.515708664,1094784.47512834,52,3.9,31,6082
04205,Kesennuma,city,Miyagi,04,Tohoku,0,1,1272,6.76,350628.6,172,117,2,38,15,0,0,33337,73489,8,56.1549094740444,8.666953652,924972.825865095,42,7.8,1030,4335
04206,Shiroishi,city,Miyagi,04,Tohoku,0,0,1218,6.79,3087638.7,123,55,16,15,37,35000,23200,28647,37422,9.1,53.590031984816,14.00496756,948272.1661055,46,5.1,1,2119
04207,Natori,city,Miyagi,04,Tohoku,0,1,1268,5.72,151012,93,74,3,9,7,62000,54900,10007,73134,8.9,53.590031984816,12.23745367,1245603.56332212,75,5.6,911,9938
04208,Kakuda,city,Miyagi,04,Tohoku,0,0,1256,5.42,87059.1,177,113,13,50,1,27200,17600,14758,31336,6.6,53.590031984816,11.2038234,1002301.66581568,48,5.7,0,988
04209,Tagajo,city,Miyagi,04,Tohoku,0,1,1268,6.23,9756.7,31,21,5,5,0,65100,61600,1965,63060,8.1,53.8378818350063,5.794939469,1228005.10624802,73,0.9,188,5269
04211,Iwanuma,city,Miyagi,04,Tohoku,0,1,1267,5.73,167371,185,100,5,79,1,52000,34100,6071,44187,7.9,53.590031984816,12.96250718,1189789.7571684,79,9.3,182,2734
04212,Tome,city,Miyagi,04,Tohoku,0,0,1231,5.81,223858.8,633,455,14,164,0,19600,11300,53638,83969,7,56.1549094740444,10.49743317,844403.541783277,35,5.2,0,3267
04213,Kurihara,city,Miyagi,04,Tohoku,0,0,1210,5.26,1300910.9,606,379,11,157,59,26200,12300,80493,74932,6.3,56.1549094740444,14.46241675,842393.209843592,32,4,0,4559
04214,Higashimatsushima,city,Miyagi,04,Tohoku,0,1,1294,6.76,3464523.4,610,204,24,275,107,40500,36000,10186,42903,8.8,51.3427903793046,13.21603599,969640.165023425,43,4.9,1047,3522
04215,Osaki,city,Miyagi,04,Tohoku,0,0,1195,5.71,37669122.1,1044,458,10,159,417,46200,22700,79676,135147,8.7,53.8197693356883,12.37911311,969996.507506641,50,6.9,5,8832
04301,Zao,town,Miyagi,04,Tohoku,0,0,1127,6.63,154808.5,151,78,1,60,12,24500,16400,15285,12882,7.5,53.590031984816,14.8321292,838350.256171402,49,4.3,0,1095
04302,Shichikashuku,town,Miyagi,04,Tohoku,0,0,1167,8.89,40291.5,10,6,0,0,4,0,5600,26300,1694,5.9,53.590031984816,10.49868766,626402.597402598,37,4.6,0,9
04321,Ogawara,town,Miyagi,04,Tohoku,0,0,1227,5.41,2126.8,20,16,1,3,0,42000,24700,2501,23530,8,53.590031984816,8.849557522,1109906.4598385,58,5.3,0,1286
04322,Murata,town,Miyagi,04,Tohoku,0,0,1226,5.77,3668.2,24,21,1,2,0,22500,13700,7841,11995,7.9,53.590031984816,6.168540444,870206.252605252,43,4.6,0,636
04323,Shibata,town,Miyagi,04,Tohoku,0,0,1235,5.4,7525.1,42,38,0,4,0,0,31200,5398,39341,9.5,53.590031984816,8.205433442,1066123.02686764,61,1.6,2,1623
04324,Kawasaki,town,Miyagi,04,Tohoku,0,0,1240,7.38,5411715.5,162,29,2,1,130,0,16300,27080,9978,6.4,53.590031984816,8.201628352,723385.247544598,30,5,0,425
04341,Marumori,town,Miyagi,04,Tohoku,0,0,1241,6.18,2899496.2,246,78,5,69,94,22000,14100,27334,15501,7.7,53.590031984816,10.77239912,841461.067027934,28,2.5,0,510
04361,Watari,town,Miyagi,04,Tohoku,0,1,1266,5.66,144838488.3,3215,196,2,94,2923,32200,22700,7321,34845,9.5,53.590031984816,6.514331529,1049759.04720907,56,3.9,257,2251
04362,Yamamoto,town,Miyagi,04,Tohoku,0,1,1269,6.26,131189.9,290,206,12,72,0,0,11700,6448,16704,8.8,53.590031984816,9.170487703,895787.47605364,38,13.1,671,1126
04401,Matsushima,town,Miyagi,04,Tohoku,0,1,1255,6.58,984062.5,80,28,0,21,31,42700,33600,5404,15085,10,53.8378818350063,12.86623313,1022165.32979781,50,6.1,2,1490
